GeomProj_SpinUp_SG_spcvx300_NL-500_FrM200_FlM30_FC50_FT50_TS0.025_OF20_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_linRheol_3DFr_MS1000000_newMassSpc_MSF200000_xdim200000_FrGr5_fineMesh, ,300,-500,50,0.025,20,350,200,30,50,0,0,0,0,0,0,0,0,0,[200000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_load_SG_spcvx300_NL-500_FrM200_FlM30_FC50_FT10_TS0.025_OF20_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_linRheol_3DBedFr_MS1000000_newMassSpc_MSF200000_FrGr5_fineMesh_accT85, ,300,-500,10,0.025,20,350,200,30,50,0,0,0,0,0,0,0,0,0,[200000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_load_SG_spcvx300_NL-500_FrM600_FlM90_FC50_FT10_TS0.025_OF20_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_linRheol_3DBedFr_MS1000000_newMassSpc_MSF200000_FrGr5_fineMesh_accT85, ,300,-500,10,0.025,20,350,600,90,50,0,0,0,0,0,0,0,0,0,[200000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_load_SG_spcvx300_NL-500_FrM200_FlM30_FC70_FT5_TS0.025_OF10_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_linRheol_MS1000000_newMassSpc_MSF200000_fineMesh, ,300,-500,5,0.025,10,350,200,30,70,0,0,0,0,0,0,0,0,0,[200000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_load_SG_spcvx300_NL-500_FrM200_FlM30_FC80_FT5_TS0.025_OF10_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_linRheol_MS1000000_newMassSpc_MSF200000_fineMesh, ,300,-500,5,0.025,10,350,200,30,80,0,0,0,0,0,0,0,0,0,[200000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_load_SG_spcvx300_NL-500_FrM200_FlM30_FC90_FT5_TS0.025_OF10_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_linRheol_MS1000000_newMassSpc_MSF200000_fineMesh, ,300,-500,5,0.025,10,350,200,30,90,0,0,0,0,0,0,0,0,0,[200000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_load_SG_spcvx300_NL-500_FrM200_FlM30_FC100_FT5_TS0.025_OF10_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_linRheol_MS1000000_newMassSpc_MSF200000_fineMesh, ,300,-500,5,0.025,10,350,200,30,100,0,0,0,0,0,0,0,0,0,[200000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_load_SG_spcvx300_NL-500_FrM30_FlM200_FC50_FT10_TS0.025_OF10_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_linRheol_MS1000000_newMassSpc_MSF200000_fineMesh, ,300,-500,10,0.025,10,350,30,200,50,0,0,0,0,0,0,0,0,0,[200000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_load_SG_spcvx300_NL-500_FrM30_FlM200_FC50_FT10_TS0.025_OF5_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_linRheol_MS1000000_newMassSpc_MSF200000_fineMesh, ,300,-500,10,0.025,5,350,30,200,50,0,0,0,0,0,0,0,0,0,[200000],10000,2000,2500,-0.002,0.003,100,Stallo,F
GeomProj_SpinUp_load_SG_spcvx300_NL-500_FrM30_FlM600_FC50_FT10_TS0.025_OF5_hmin350_BuH0_BuP0_BuS0_ByH0_ByP0_ByS0_Stallo_IF150000_linRheol_MS1000000_newMassSpc_MSF200000_fineMesh, ,300,-500,10,0.025,5,350,30,600,50,0,0,0,0,0,0,0,0,0,[200000],10000,2000,2500,-0.002,0.003,100,Stallo,F
